Coo_tpi,Coo_app,Roo_outward,productCode,reporter,FtaScope,Roo_packaging,Roo_fungible,FtaCode,Roo_exhibitions,Roo_wo,FtaName,Coo_valid,Coo_comp,Roo_indir,RooCode_1,Coo_exmptcoo,RooText_1,Roo_demin,Coo_pen,FtaId,RooCode_0,Coo_err,Roo_rvcformula,Coo_ver,Roo_accum,Coo_refund,Preferential,RooText_0,FtaType,partner,Roo_trans,Coo_coo,Coo_retention,FtaStatusDate,rank,Roo_sets,MFN,Roo_mo,Roo_draw,Coo_sup,Roo_roll,Roo_accessories,Roo_terr,Coo_adv,ProductAffected_0,Coo_approved,ProductAffected_1,FtaStatusDesc
,,,8703900000,792,,,,,,,,,,,,,,,,356,,,,,,,,,,438,,,,,1,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,199,,,,,,,,,,608,,,,,2,,,,,,,,,,,,,
,,,8703900000,1012,,,,,,,,,,,,,,,,873,,,,,,,,,,144,,,,,2,,,,,,,,,,,,,
,,,8703900000,842,,,,,,,,,,,,,,,,872,,,,,,,,,,124,,,,,1,,,,,,,,,,,,,
,,,8703900000,604,,,,,,,,,,,,,,,,633,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,852,,,,,,,,,,702,,,,,1,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,199,,,,,,,,,,418,,,,,4,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,197,,,,,,,,,,418,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,199,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,458,,,,,4,,,,,,,,,,,,,
provided,not provided,included,8703900000,764,"Plurilateral, Country-Group",included,materials only,ITC00096,included,,"CECA, ASEAN-Korea",6 months,not provided,included,,included (less than US$200),,included (10%),provided,94,RVC 45%,provided,build up / build down,Indirect,diagonal,within 1 year,0%,A regional value content of not less than 45 percent of the FOB value of the good,Free trade agreement,410,included,authorized body,3 years,01.10.2009,5,not included,8%,,not included,,not included,included,not included,not provided,,not included,,IN FORCE
,,,8703900000,410,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,4,,,,,,,,,,,,,
,,,8703900000,862,,,,,,,,,,,,,,,,633,,,,,,,,,,591,,,,,1,,,,,,,,,,,,,
provided,not provided,included,8703900000,458,"Plurilateral, Country-Group",included,materials only,ITC00096,included,,"CECA, ASEAN-Korea",6 months,not provided,included,,included (less than US$200),,included (10%),provided,94,RVC 45%,provided,build up / build down,Indirect,diagonal,within 1 year,0%,A regional value content of not less than 45 percent of the FOB value of the good,Free trade agreement,410,included,authorized body,3 years,01.06.2007,5,not included,8%,,not included,,not included,included,not included,not provided,,not included,,IN FORCE
,,,8703900000,608,,,,,,,,,,,,,,,,139,,,,,,,,,,418,,,,,2,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,702,,,,,1,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,197,,,,,,,,,,418,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,757,,,,,,,,,,,,,,,,356,,,,,,,,,,438,,,,,2,,,,,,,,,,,,,
provided,provided,not included,8703900000,418,"Plurilateral, Country-Group",included,materials only,ITC00203,included,provided,"FTA, ASEAN-China",1 year (for single shipment),not provided,included,,included (less than US$200),,included (10%),not provided,197,RVC 40%,provided,build down,Indirect,diagonal,within 12 months,,"A good shall be treated as an originating good if the good has a regional value content of not less than 40 per cent of FOB calculated using the formula as described in Article 5 of this ANNEX, and the final process of production is performed within a Party",Free trade agreement,156,included,authorized body,3 years,01.07.2005,2,not included,,provided,allowed,provided,included,included,not included,provided,,included,,IN FORCE
,,,8703900000,702,,,,,,,,,,,,,,,,852,,,,,,,,,,604,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,608,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
provided,not provided,not included,8703900000,699,"Plurilateral, Country-Group",included,materials only,ITC00205,included,provided,"FTA, ASEAN-India",12 months,not provided,included,,not included,,not included,not provided,199,CTSH and RVC 35%,provided,build up / import content,Indirect,diagonal,within 12 months,,"(a) For the purposes of Rule 2(b), a product shall be deemed to be originating if: (i) the AIFTA content is not less than 35 per cent of the FOB value; and (ii) the non-originating materials have undergone at least a change in tariff sub-heading (CTSH) level of the Harmonized System, provided that the final process of the manufacture is performed within the territory of the exporting Party.",Free trade agreement,458,included,authorized body,2 years,01.01.2010,4,not included,,provided,not included,provided,not included,included,not included,not provided,,not included,,IN FORCE
,,,8703900000,144,,,,,,,,,,,,,,,,68,,,,,,,,,,418,,,,,3,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,5,,,,,,,,,,,,,
provided,not provided,not included,8703900000,484,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,218,included,authorized body,not provided,13.01.1987,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,096,,,,,3,,,,,,,,,,,,,
,,,8703900000,862,,,,,,,,,,,,,,,,633,,,,,,,,,,068,,,,,1,,,,,,,,,,,,,
,,,8703900000,484,,,,,,,,,,,,,,,,48,,,,,,,,,,076,,,,,1,,,,,,,,,,,,,
provided,not provided,not included,8703900000,858,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,152,included,authorized body,not provided,27.08.1985,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,554,,,,,,,,,,,,,,,,852,,,,,,,,,,036,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,4,,,,,,,,,,,,,
not provided,provided,not included,8703900000,484,"Bilateral, Country-Country",included,materials & final goods,ITC00158,not included,provided,"EPA, Japan-Mexico",1 year (for single shipment),provided,included,,included (less than US$1000),,included (10%),provided,153,CTH and RVC 65%,not provided,build down,Combined,bilateral and full,included,,"A change to subheading 8703.21 through 8703.90 from any other heading, provided there is a regional value content of not less than 65 percent.",Free trade agreement,392,included,authorized body,5 years,01.04.2005,5,included (RVC 90%),,provided,not included,provided,included,included,included,not provided,,not included,,IN FORCE
,,,8703900000,608,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,608,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,600,,,,,,,,,,,,,,,,48,,,,,,,,,,600,,,,,1,,,,,,,,,,,,,
,,,8703900000,600,,,,,,,,,,,,,,,,633,,,,,,,,,,484,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,5,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,387,,,,,,,,,,484,,,,,3,,,,,,,,,,,,,
,,,8703900000,050,,,,,,,,,,,,,,,,68,,,,,,,,,,050,,,,,1,,,,,,,,,,,,,
,,,8703900000,116,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,3,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,379,,,,,,,,,,392,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,608,,,,,4,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,94,,,,,,,,,,410,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,197,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,326,,,,,,,,,,352,,,,,2,,,,,,,,,,,,,
provided,not provided,not included,8703900000,591,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,218,included,authorized body,not provided,03.05.2012,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,458,,,,,4,,,,,,,,,,,,,
,,,8703900000,484,,,,,,,,,,,,,,,,852,,,,,,,,,,036,,,,,1,,,,,,,,,,,,,
,,,8703900000,826,,,,,,,,,,,,,,,,1077,,,,,,,,,,918,,,,,1,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,68,,,,,,,,,,144,,,,,3,,,,,,,,,,,,,
provided,not provided,not included,8703900000,858,"Plurilateral, Country-Group",included,materials only,ITC00619,not included,provided,MERCOSUR-India,180 days,not provided,included,,not included,,not included,not provided,605,RVC 60%,not provided,import content,Combined,diagonal,not included,,"1.- For the purpose of Art. 2.I.(b), the products listed in Annex I and Annex II are considered to be originating when the CIF value of all nonoriginating materials from countries other than the Signatory Parties and/or of undetermined origin used in its manufacture does not exceed 40% of the FOB value of the final product and the final process of manufacture is performed within the territory of the exporting Signatory Party subject to fulfillment of the provisions of Article.6.",Partial scope agreement,699,included,authorized body,5 years,01.06.2009,2,included (RVC 85%),,provided,not included,not provided,not included,included,not included,not provided,,not included,,IN FORCE
,,,8703900000,152,,,,,,,,,,,,,,,,633,,,,,,,,,,032,,,,,1,,,,,,,,,,,,,
,,,8703900000,392,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,4,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,199,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,862,,,,,,,,,,,,,,,,633,,,,,,,,,,604,,,,,2,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,68,,,,,,,,,,496,,,,,2,,,,,,,,,,,,,
not provided,provided,included,8703900000,757,"Plurilateral, Country-Country",included,materials only,ITC00664,included,provided,"Regional group, EFTA",4 months,not provided,included,,included (less than EUR 500),,included (10%),provided,647,RVC 60%,provided,import content,Indirect,cross-cumulation,included,,Manufacture in which the value of all the materials used does not exceed 40 % of the ex-works price of the product,Free trade agreement,579,included,authorized body (self-certification if value < EUR 6000),3 years,03.05.1960,2,included (RVC 85%),,provided,prohibition,provided,included,included,included,not provided,,included,,IN FORCE
,,,8703900000,418,,,,,,,,,,,,,,,,94,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
provided,not provided,not included,8703900000,699,"Plurilateral, Country-Group",included,materials only,ITC00619,not included,provided,MERCOSUR-India,180 days,not provided,included,,not included,,not included,not provided,605,RVC 60%,not provided,import content,Combined,diagonal,not included,,"1.- For the purpose of Art. 2.I.(b), the products listed in Annex I and Annex II are considered to be originating when the CIF value of all nonoriginating materials from countries other than the Signatory Parties and/or of undetermined origin used in its manufacture does not exceed 40% of the FOB value of the final product and the final process of manufacture is performed within the territory of the exporting Signatory Party subject to fulfillment of the provisions of Article.6.",Partial scope agreement,600,included,authorized body,5 years,01.06.2009,2,included (RVC 85%),,provided,not included,not provided,not included,included,not included,not provided,,not included,,IN FORCE
,,,8703900000,604,,,,,,,,,,,,,,,,852,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,852,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,458,,,,,5,,,,,,,,,,,,,
,,,8703900000,554,,,,,,,,,,,,,,,,852,,,,,,,,,,484,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,3,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,199,,,,,,,,,,458,,,,,3,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,94,,,,,,,,,,418,,,,,3,,,,,,,,,,,,,
,,,8703900000,496,,,,,,,,,,,,,,,,68,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,199,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,496,"Plurilateral, Country-Country",included,not included,ITC00069,included,provided,APTA (formerly Bangkok Agreement),1 year,provided,not included,,not included,,not included,not provided,68,RVC 45% (35% for APTA LDCs),provided,import content,Indirect,diagonal,not included,,"(a) Within the meaning of Rule 1(b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from nonParticipating States or of undetermined origin used does not exceed 55 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting Participating State shall be eligible for preferential concessions, subject to the provisions of Rule 3(c), (d) and (e). RULE 10: Special criteria percentage Products originating in least developed Participating States can be allowed a favorable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 65 percent, and for Rule 4, the percentage would not be less than 50 percent.",Partial scope agreement,144,included,authorized body,2 years,01.01.2021,4,not included,,provided,not included,provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,418,,,,,,,,,,,,,,,,94,,,,,,,,,,360,,,,,1,,,,,,,,,,,,,
,,,8703900000,116,,,,,,,,,,,,,,,,197,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,608,,,,,3,,,,,,,,,,,,,
provided,not provided,not included,8703900000,192,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,8.8%,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,068,included,authorized body,not provided,19.09.1988,2,not included,10%,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,484,,,,,,,,,,,,,,,,852,,,,,,,,,,392,,,,,2,,,,,,,,,,,,,
,,,8703900000,392,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,4,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,1077,,,,,,,,,,674,,,,,1,,,,,,,,,,,,,
provided,not provided,not included,8703900000,218,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,8%,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,068,included,authorized body,not provided,19.09.1988,2,not included,10%,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,458,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,3,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,199,,,,,,,,,,699,,,,,1,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,3,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,199,,,,,,,,,,116,,,,,3,,,,,,,,,,,,,
,,,8703900000,144,,,,,,,,,,,,,,,,68,,,,,,,,,,156,,,,,4,,,,,,,,,,,,,
,,,8703900000,170,,,,,,,,,,,,,,,,633,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,438,,,,,,,,,,,,,,,,337,,,,,,,,,,410,,,,,4,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,197,,,,,,,,,,458,,,,,1,,,,,,,,,,,,,
,,,8703900000,757,,,,,,,,,,,,,,,,326,,,,,,,,,,579,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,608,,,,,3,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,197,,,,,,,,,,156,,,,,1,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,371,,,,,,,,,,124,,,,,1,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,139,,,,,,,,,,360,,,,,3,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,139,,,,,,,,,,096,,,,,4,,,,,,,,,,,,,
,,,8703900000,410,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,050,,,,,,,,,,,,,,,,68,,,,,,,,,,144,,,,,3,,,,,,,,,,,,,
,,,8703900000,818,,,,,,,,,,,,,,,,873,,,,,,,,,,699,,,,,1,,,,,,,,,,,,,
provided,not provided,not included,8703900000,068,"Plurilateral, Country-Country",not included,not included,ITC00649,not included,provided,"Regional group, Aladi: A.REG 04",180 days,not provided,not included,,not included,,not included,not provided,633,CTH or RVC 50%,not provided,included,Indirect,diagonal,not included,,"c) Las mercancías elaboradas en sus territorios utilizando materiales de países no participantes en el acuerdo, siempre que resulten de un proceso de transformación realizado en alguno de los países participantes que les confiera una nueva individualidad caracterizada por el hecho de quedar clasificadas en la NALADISA en partida diferente a la de dichos materiales.d) Las mercancías que resulten de operaciones de ensamble o montaje, realizadas en el territorio de un país participante utilizando materiales originarios de los países participantes del acuerdo y de terceros países, cuando el valor CIF puerto de destino o CIF puerto marítimo de los materiales originarios de terceros países no exceda del 50 (cincuenta) por ciento del valor FOB de exportación de tales mercancías.",Partial scope agreement,032,included,authorized body,not provided,27.08.1985,2,not included,,provided,not included,not provided,not included,not included,included,not provided,,not included,,IN FORCE
,,,8703900000,116,,,,,,,,,,,,,,,,94,,,,,,,,,,104,,,,,2,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,199,,,,,,,,,,096,,,,,2,,,,,,,,,,,,,
,,,8703900000,050,,,,,,,,,,,,,,,,68,,,,,,,,,,496,,,,,2,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,647,,,,,,,,,,352,,,,,1,,,,,,,,,,,,,
,,,8703900000,826,,,,,,,,,,,,,,,,969,,,,,,,,,,579,,,,,1,,,,,,,,,,,,,
,,,8703900000,144,,,,,,,,,,,,,,,,68,,,,,,,,,,410,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,94,,,,,,,,,,458,,,,,5,,,,,,,,,,,,,
,,,8703900000,918,,,,,,,,,,,,,,,,124,,,,,,,,,,438,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,116,,,,,3,,,,,,,,,,,,,
,,,8703900000,818,,,,,,,,,,,,,,,,873,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
,,,8703900000,554,,,,,,,,,,,,,,,,852,,,,,,,,,,392,,,,,1,,,,,,,,,,,,,
,,,8703900000,418,,,,,,,,,,,,,,,,68,,,,,,,,,,050,,,,,1,,,,,,,,,,,,,
,,,8703900000,392,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,352,,,,,,,,,,,,,,,,281,,,,,,,,,,156,,,,,2,,,,,,,,,,,,,
,,,8703900000,842,,,,,,,,,,,,,,,,465,,,,,,,,,,410,,,,,2,,,,,,,,,,,,,
,,,8703900000,410,,,,,,,,,,,,,,,,68,,,,,,,,,,496,,,,,2,,,,,,,,,,,,,
,,,8703900000,032,,,,,,,,,,,,,,,,48,,,,,,,,,,032,,,,,2,,,,,,,,,,,,,
,,,8703900000,579,,,,,,,,,,,,,,,,337,,,,,,,,,,438,,,,,4,,,,,,,,,,,,,
,,,8703900000,156,,,,,,,,,,,,,,,,68,,,,,,,,,,144,,,,,1,,,,,,,,,,,,,
,,,8703900000,702,,,,,,,,,,,,,,,,852,,,,,,,,,,458,,,,,2,,,,,,,,,,,,,
provided,provided,included,8703900000,699,"Bilateral, Country-Country",included,materials only,ITC00103,not included,provided,"CEPA, India-Korea",12 months (for single shipment),provided,included,,included (amount not specified),,included (10%),provided,100,CTSH and RVC 35%,provided,build down,Direct,bilateral,within 1 year,0%,"(i) the regional value content is not less than 35 percent of the FOB value; and (ii) the goods have undergone a change in tariff classification in a subheading, at the six digit level, of the HS from tariff classification in which all the non-originating materials used in their manufacture are classified;",Free trade agreement,410,included,authorized body,5 years,01.01.2010,5,not included,8%,provided,not included,provided,not included,included,included,provided,,not included,,IN FORCE
,,,8703900000,410,,,,,,,,,,,,,,,,68,,,,,,,,,,144,,,,,3,,,,,,,,,,,,,
,,,8703900000,438,,,,,,,,,,,,,,,,647,,,,,,,,,,352,,,,,1,,,,,,,,,,,,,
,,,8703900000,192,,,,,,,,,,,,,,,,633,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,68,,,,,,,,,,144,,,,,3,,,,,,,,,,,,,
,,,8703900000,608,,,,,,,,,,,,,,,,197,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,704,,,,,,,,,,,,,,,,139,,,,,,,,,,392,,,,,2,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
,,,8703900000,218,,,,,,,,,,,,,,,,633,,,,,,,,,,152,,,,,1,,,,,,,,,,,,,
,,,8703900000,484,,,,,,,,,,,,,,,,633,,,,,,,,,,170,,,,,1,,,,,,,,,,,,,
,,,8703900000,458,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,5,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,94,,,,,,,,,,116,,,,,2,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,197,,,,,,,,,,704,,,,,2,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,94,,,,,,,,,,096,,,,,5,,,,,,,,,,,,,
,,,8703900000,699,,,,,,,,,,,,,,,,68,,,,,,,,,,496,,,,,2,,,,,,,,,,,,,
,,,8703900000,764,,,,,,,,,,,,,,,,139,,,,,,,,,,104,,,,,1,,,,,,,,,,,,,
not provided,not provided,not included,8703900000,699,"Plurilateral, Country-Country",included,not included,ITC00903,not included,provided,GSTP,not provided,not provided,not included,,not included,,not included,not provided,873,RVC 50% (40% for GSTP LDCs),not provided,not included,not provided,diagonal,not included,,"(a) Within the meaning of Rule 1 (b), products worked on or processed as a result of which the total value of the materials, parts or produce originating from non-participants or of undetermined origin used does not exceed 50 per cent of the f.o.b. value of the products produced or obtained and the final process of manufacture is performed within the territory of the exporting participant shall be eligible for preferential concessions subject to the provisions of Rule 3 (c) and Rule 4. RULE 10: Special criteria percentage Products originating in participating least developed countries can be allowed a favourable 10 percentage points applied to the percentages established in Rules 3 and 4. Thus, for Rule 3, the percentage would not exceed 60 percent, and for Rule 4, the percentage would not be less than 50 per cent.",Partial scope agreement,410,included,authorized body,not provided,11.06.1989,3,not included,8%,not provided,not included,not provided,not included,not included,not included,not provided,,not included,,IN FORCE
,,,8703900000,484,,,,,,,,,,,,,,,,48,,,,,,,,,,484,,,,,2,,,,,,,,,,,,,
,,,8703900000,360,,,,,,,,,,,,,,,,197,,,,,,,,,,096,,,,,1,,,,,,,,,,,,,
,,,8703900000,757,,,,,,,,,,,,,,,,337,,,,,,,,,,579,,,,,5,,,,,,,,,,,,,
